,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
"(np.int64(26), 'J02AX05')",-0.10006212,0.4238209,-0.09439463,-0.13769707,0.3276771,0.2242278,0.13152987,0.37505424,0.27103913,-0.111104295,0.01617606,-0.42740616,-0.08853672,-0.048235133,0.1821366,0.09733264,0.07791811,0.026280075,0.25365725,-0.26944098,0.0519709,-0.23456338,0.16202325,-0.27345788,-0.45926917,0.097189836,-0.1386725,-0.029809222,-0.38526964,0.58329064,0.27105898,0.6860608,-0.4946381,-0.21892461,-0.011646636,-0.4614206,0.20982698,-0.009505568,0.21753666,-0.04356821,0.13936746,0.06380318,-0.11601862,0.7589817,-0.114261776,-0.3564878,0.20891212,0.051652774,-0.18439564,0.34854257,-0.31505543,-0.07129552,0.28557807,-0.11946833,0.19167143,0.37489083,0.06317161,0.02546113,0.39133602,-0.1660387,0.53724337,-0.35465866,0.022830643,0.47074983
"(np.int64(27), 'H05AA02')",0.007507555,-0.40611428,0.74941266,-0.10425574,0.11278276,-0.3961395,0.03633169,0.5221603,0.2122734,-0.32718718,0.3135599,-0.2379504,0.5322703,0.2535847,-0.16103618,0.5038277,0.36096394,-0.12366154,-0.2538914,-0.41665435,-0.21474364,1.0313627,-0.21974196,-0.46722144,-0.527877,0.4713535,0.41740584,-0.14125773,0.2810044,0.27291405,0.5604048,0.39612588,-0.035227507,-0.008712433,0.67637724,-0.47048622,-0.20252009,0.078078195,-0.4461714,0.09210532,-0.78569794,0.16226009,0.17766047,0.35992777,-0.477037,0.21569394,0.0024689576,-0.28704584,0.22654575,-0.23585172,-0.09421642,-0.054437663,0.44626784,-0.07060099,-0.169846,0.52896774,-0.45976657,0.19318345,-0.048342183,0.25867978,-0.34263015,0.40646857,-0.02247583,-0.06973074
"(np.int64(28), 'V08CA01')",-0.38935548,0.06962778,0.35699958,-0.3480826,-0.091950014,0.1151308,0.17229176,-0.068696715,0.16352072,-0.7808598,0.49058384,-0.79342353,0.053964738,-0.019075908,0.6967809,-0.07265888,-0.24457872,0.26576203,0.10027151,0.06726096,-0.7955282,-0.30157778,-0.8949442,0.17196114,0.0872588,0.2089422,0.2637094,-0.24617365,-0.14095925,0.36481702,0.5445454,-0.18502007,-0.44570637,0.47692573,-0.3686715,-1.0801026,-0.35416698,-0.36192155,0.14667583,0.28778234,-0.794227,-0.21463649,-0.30627197,0.6028545,-0.66826993,-1.1022967,-0.37740907,0.16425163,0.33814558,0.48004332,0.29609072,-0.066199705,-0.06464232,-0.68101406,-0.31319204,-0.045364752,-0.41540164,-0.6875588,0.50469947,0.45806894,0.24848717,-0.8599124,-0.66310894,-0.23177263
"(np.int64(29), 'V08CA10')",-0.2026139,-0.0499882,0.17170568,-0.32933915,0.3788298,0.16993183,0.18359585,0.23026939,0.2256104,-0.42578942,0.3034793,-0.8744358,0.07651714,-0.07446729,0.5196008,0.09942183,-0.09101532,0.0057122633,0.12272991,-0.49312708,-0.33068302,0.030526573,-0.5842253,-0.12599483,0.043729387,0.29885522,0.07610433,-0.19095331,-0.42666078,0.4476685,0.50749344,-0.2308264,-0.23464888,0.3628374,-0.24264997,-1.1014981,-0.33340362,0.114744015,0.07102884,-0.05433931,-0.91740644,-0.17719194,-0.16707942,0.39251354,-0.46759722,-0.4830024,-0.41988534,-0.05121684,0.26783383,0.554878,0.18999094,0.14442113,0.048581943,-0.90269136,-0.5234383,-0.23157494,-0.6613622,-0.39327902,0.091608085,0.10522192,0.16236469,-0.51349854,-0.62895155,-0.56066966
"(np.int64(30), 'L02AE03')",0.29434863,0.060485564,-0.21849263,-0.7356334,-0.42097393,-0.24450436,0.13014482,0.16932335,0.1520278,-0.32811278,0.8356185,-0.39797622,0.09841843,0.29182225,0.3992863,0.16480765,-0.38737363,0.54152745,0.21145898,0.12277828,-0.26533973,-0.078509055,-0.946661,-0.47363478,0.5591422,-0.59855914,-0.23800272,-0.42960924,-0.2985116,0.7397275,0.9388906,-0.3116685,0.021716282,0.11413658,-0.3746956,-0.69503057,-0.25821993,-0.10139725,-0.35676718,-0.15506905,-0.21423936,-0.28766128,-0.2787761,0.42094076,-0.24995293,-0.039685547,0.20556629,0.7593491,0.10569675,0.54924834,0.19869529,-0.20975249,-0.4507217,0.23544464,0.18818943,-0.29704857,-1.0815897,-0.23631822,0.42343983,-0.13373384,0.18476954,-0.592163,0.11753812,0.46562183
"(np.int64(31), 'H01CA03')",-0.05413325,0.73761845,1.0983964,-0.07250438,-0.07780297,0.678051,0.8055791,0.9025382,-0.013676308,-0.720446,1.4874951,-0.17787173,0.35684717,-0.9470565,0.5440659,0.10130468,-0.24406229,0.78520185,-0.45800322,0.27033323,-0.9538408,0.11200925,-1.0131457,0.4383429,0.94970775,0.04093723,0.4035973,-0.16253325,-0.71681154,1.1294049,0.6519573,-0.7729251,0.047548175,1.1893634,-0.07493357,-1.4301867,0.039004985,-0.3101595,-0.38060477,0.82897514,-0.45032805,-0.48820147,-0.593011,0.43676,-1.0667906,-1.2554935,-0.64853656,0.042990685,-0.85608864,0.6268701,0.1987314,-0.57387584,0.34712577,-0.5777495,0.33411875,0.6580909,0.048065417,-0.40142542,-0.11150999,1.2072111,0.7038109,-0.5107629,-0.22150415,0.21772611
"(np.int64(32), 'C01EB19')",-0.54924643,0.5701057,0.8833073,0.66219836,0.64889777,0.72343916,0.54524255,1.228652,0.9628432,-0.83232594,1.0149145,0.41612914,0.83514166,0.58433545,1.0692921,0.2830965,-0.19113933,-0.20314541,0.45671707,0.43152338,-1.4861048,0.5603851,-1.3457513,0.2799632,0.5780235,0.38602927,-0.3369196,-0.39000672,-1.0079238,1.150153,0.5814302,0.37730193,-0.25720063,0.7680413,0.52333987,-2.367716,0.07299989,-1.0927787,-0.78111464,0.33732894,-0.73577976,0.7198043,0.43540874,0.6697358,-1.2265301,-0.15502785,-0.3919558,-0.06610899,-0.77431,1.1444849,-0.012391493,-0.89952683,0.33620226,-0.28303993,-0.31978196,0.087830916,0.08034127,-0.5596465,-0.58449006,0.9123977,1.0040139,-0.2615722,0.027260546,-0.4652918
"(np.int64(33), 'A10AB04')",0.1873509,-0.07791564,-0.29143876,-0.11096969,-0.017010361,-0.106707096,-0.08697784,-0.019864213,-0.13379711,0.75739264,-0.20682946,0.049578536,0.2644164,0.63328636,-0.68275183,0.66205347,0.4662499,0.04959517,0.24768466,-0.18146852,0.46400687,0.32971567,0.20329931,-0.4124667,-0.82022446,-0.2727028,0.339975,0.06289896,0.8931721,-0.04535083,-0.23045129,0.38513628,-0.5022769,-0.087563016,0.15434426,0.3604874,-0.70358765,0.41930902,0.45093247,-0.73247576,-0.05079931,0.120476075,0.47089905,-0.4055056,0.7367322,0.4300821,0.6225779,-0.2728798,0.32768506,0.1271261,-0.024224961,0.26473573,0.27915663,0.05270621,0.08293314,-0.33971208,-0.1311191,0.3234172,-0.461239,-0.12480514,-0.68451285,0.2483731,0.6456526,0.092887156
"(np.int64(33), 'A10AC04')",0.12044865,-0.002327924,-0.09259615,-0.7177931,0.24312434,0.3260163,0.26500928,0.2952112,-0.18840836,-0.1529879,0.68241614,-0.5746602,0.33868936,-0.45798618,-0.30543706,0.29492486,-0.18762442,0.30569398,0.7829264,-0.48312294,0.1958201,-0.26639923,-0.040186174,-0.23632592,-0.07802768,0.07844597,-0.22053894,0.082280725,0.24789372,0.22563201,0.3528699,0.05853904,-0.20405477,0.15677717,0.039021105,0.10778793,-0.1954923,0.28179792,0.10833024,-0.21314171,-0.176605,-0.3463594,0.22216445,0.29752207,0.38542527,0.08989215,0.4235673,0.23666368,0.5204515,0.10732691,0.38323927,-0.27014711,-0.13448776,0.2945856,-0.13672103,-0.4465574,-0.48612812,0.022888519,-0.055108488,-0.6319584,0.15968287,-0.30501565,0.14449519,0.12940356
"(np.int64(33), 'A10AD04')",-0.734918,-0.4899893,0.0426433,0.31005543,0.0029797107,-0.29452366,0.44426516,-0.3561784,-0.3555709,0.024625942,0.11118955,0.35347658,-0.09474238,-0.33813837,-0.08421685,0.1842005,0.18794538,0.39998925,1.1423779,0.1897894,0.12563512,-0.15622641,-0.39811987,-0.14332438,-0.025693456,-0.09877978,-0.33358964,-0.13685179,-0.0949983,0.45102733,-0.31875455,-0.64143944,-0.55644584,-0.1091105,-0.5860323,-0.33823946,-0.5378128,0.2501538,0.02198286,0.41675115,-0.1536559,0.2652534,0.42615208,0.09386951,0.33204943,-0.1881581,-0.38699442,0.097792715,0.40485317,-0.035775106,0.9031852,-0.68157405,-0.08553947,-0.48470894,0.15990885,-0.7120327,-0.24683324,-0.48465204,0.10176222,0.051352277,0.4398004,-0.51480097,0.45063862,-0.096857
"(np.int64(34), 'L02BA03')",0.023933426,-0.12216643,-0.91921437,-0.12319213,-0.6434977,0.47918218,-0.71182245,0.18466276,0.49705496,0.33571586,-0.93722385,0.40949252,0.35118374,1.0237849,-1.2393168,0.6004771,-0.070910424,0.5584336,0.89800924,-0.04874526,1.794613,0.7071041,0.49988738,-0.91450334,-1.087854,0.82200885,-0.9008951,-0.38074392,1.0280985,0.15536767,-0.45523977,0.80061024,0.12349816,0.18413034,0.14270043,-0.6194003,0.17138848,0.40960377,0.30752903,-0.7904331,-0.09682754,-0.34726432,1.4361383,0.27343455,0.651656,-0.8088542,0.04869569,-0.60659045,-0.25974983,1.7061303,0.20438807,0.17373994,0.023399517,0.58008254,0.69635105,0.1287787,-0.2539008,0.5320595,-0.8083767,-0.48636016,-0.55070287,0.0742756,0.05004745,-0.26615956
"(np.int64(35), 'G03AC08')",-0.33630466,0.50309837,0.19876608,-0.03874413,0.11204529,0.19334051,0.22764154,0.45038825,0.0932682,-0.5820436,0.45187354,-0.68026584,0.31364065,-0.058034584,0.101381786,0.19253182,-0.42914206,0.5230207,0.28354484,-0.06741006,-0.16651595,-0.0060580745,-0.07193419,0.033094607,0.3360177,-0.07354976,-0.034392312,-0.12745953,-0.29451585,0.6002429,0.43053642,0.16346566,-0.066547364,0.44604275,0.07888722,-0.7519912,0.17679285,-0.02647751,0.1321093,0.4620119,-0.16335407,-0.12875047,-0.34613916,0.37096393,-0.25352675,-0.74311805,-0.064985216,0.028678402,-0.20554101,0.319287,-0.21674813,0.057083428,0.052170888,0.1099281,0.16065297,0.23445538,-0.15973938,0.034246005,0.40876943,0.4889719,0.51252735,-0.62087977,-0.10915829,0.34110135
"(np.int64(36), 'A10AB01')",0.034978904,-0.4181492,0.0659349,-0.40035093,-0.15020575,-0.30465764,0.08030356,0.23932907,-0.2824186,0.04943928,0.45270184,-0.58484745,0.20892264,-0.021158528,-0.10388498,0.033658996,0.016892433,0.5502585,-0.29706764,-0.2974136,-0.16959465,-0.23134348,0.018608525,-0.02476087,-0.17195287,-0.20015392,0.31364238,0.003413394,0.189775,0.30034435,0.62653977,0.2685508,-0.24329695,0.16206932,-0.24138896,-0.05470532,-0.42619,-0.008817721,0.4711003,-0.33695677,-0.15370189,-0.18583433,-0.07390217,0.34320813,0.14863408,-0.045568362,-0.11486194,0.27597344,0.4098326,0.014470704,0.16035222,-0.30435264,-0.28039205,0.03925726,-0.33289933,-0.10818151,-0.08574548,-0.17903832,-0.18792927,0.6651783,-0.15850283,-0.4356283,0.18720521,0.60714054
"(np.int64(36), 'A10AB02')",-0.16947271,-0.3362595,-0.2596272,-0.038801022,-0.059427828,-0.65288776,-0.1330978,-0.055808596,-0.07725582,0.30860174,0.38711482,-0.36783212,0.11638841,0.017589904,-0.17608602,0.043825045,-0.22852533,0.32632935,-0.091411844,-0.19469436,0.082873404,-0.19962871,0.10307482,-0.23676592,-0.28480673,-0.34874123,0.39458063,-0.040249705,0.26752964,0.075596526,0.3560085,0.2967476,-0.32790315,-0.25402126,-0.25531602,0.39821452,-0.46511796,0.14938223,0.557123,-0.16014582,-0.030129492,-0.14321661,0.024469256,0.05458291,0.4384395,0.048328206,0.08816448,0.16933182,0.4930389,-0.13864821,0.07116539,-0.05983466,-0.07581102,-0.17482617,-0.011641642,0.014525218,-0.11070055,0.102800384,-0.2649014,0.3872425,0.043929644,-0.34108347,0.38362327,0.2735554
"(np.int64(36), 'A10AB03')",-0.015970863,-0.2576915,-0.11309044,-0.1267882,-0.01887121,-0.4740771,-0.0073888227,-0.006252475,-0.12979095,0.27917868,0.37354577,-0.44442725,0.06229523,0.10744566,-0.31335145,0.14204094,-0.036647156,0.43364042,-0.10560231,-0.23633456,0.14365259,-0.029802397,0.16787767,-0.17966303,-0.1688256,-0.25492895,0.25615183,0.0051972866,0.28555554,0.22237475,0.23556283,0.25194374,-0.26919177,-0.1240185,-0.19200285,0.06055519,-0.47998282,0.21053162,0.3798782,-0.3755001,0.041797727,-0.2326728,0.023425572,-0.017093249,0.43003055,0.056405753,0.1814065,0.11894458,0.2817854,-0.095213614,0.13169819,-0.20648493,-0.10843265,-0.18987118,-0.12881912,-0.03432412,-0.023839984,0.20902506,-0.23705721,0.3857465,-0.04243771,-0.32555532,0.4452672,0.36543328
"(np.int64(36), 'A10AC01')",-0.24006137,0.6204189,0.5412412,-0.44040126,0.110668875,0.15969959,0.49712092,0.32915235,0.19689582,-0.7040967,1.0819641,-0.84488857,0.27465528,-0.45891854,0.42354968,0.06970614,-0.3054656,0.53414685,0.48441464,-0.25782567,-0.50515044,-0.29752636,-0.65784943,0.5087728,0.46688604,0.0035830736,-0.04318656,-0.06310277,-0.11774616,0.6964592,0.70887697,0.011778727,-0.23791239,0.42266747,-0.25351033,-0.41790694,-0.27568674,-0.5204776,-0.094914004,0.3719838,-0.21649958,-0.36994725,-0.048593394,0.7490585,-0.30234987,-0.53352904,0.21441333,0.56158906,0.33420396,-0.020639233,0.4653934,-0.49816167,-0.3361984,0.195252,0.029580966,0.14277947,0.18235067,-0.62815,0.26626766,0.18329722,0.7539903,-1.074854,-0.15791632,0.483063
"(np.int64(36), 'A10AC02')",0.04626544,0.32351723,0.10497038,-0.30054152,0.23925212,0.05812049,0.39444643,0.16874272,0.027659446,-0.3467219,0.4307127,-0.49611843,0.58226806,-0.31794965,-0.3240161,0.27182966,0.3943218,-0.10677233,0.48339397,-0.095491454,0.081600755,0.19555512,-0.06648414,0.1490901,-0.19950068,-0.014318362,-0.5324369,0.08671602,0.7664411,0.84033865,0.10069618,-0.02739884,-0.059038296,-0.0370251,0.07844716,-0.11594401,-0.47030962,0.19400546,0.019735374,-0.05372619,-0.20562592,-0.045630172,0.5940849,0.06399908,0.051537313,-0.02257435,0.8401315,0.07107447,0.3565071,-0.2904126,0.3289945,0.15248777,0.46401715,0.3535455,-0.07194902,-0.6356239,0.13974014,0.09991425,-0.028098658,-0.5910336,-0.35928726,-0.3559761,0.09371169,0.41077477
"(np.int64(36), 'A10AC03')",-0.3281759,0.055470586,-0.21267453,-0.54304105,-0.14849833,-0.22897911,0.06697293,0.103219226,-0.43118718,-0.19127607,0.7108499,-0.4831338,0.28930774,0.13148233,-0.086516276,0.21920308,-0.08690998,0.5543541,0.5846807,-0.16905163,0.01660356,0.046238378,-0.56600845,-0.31801525,0.26814318,-0.5487571,-0.12595259,-0.057589024,0.42678162,0.17678525,0.631475,-0.50573176,0.10501905,-0.6056163,-0.17295246,0.5389503,-0.5731348,0.3894554,0.5414152,0.08519249,0.069843516,-0.0763915,0.4226855,0.42321193,0.6722568,-0.43275893,0.14473736,0.32795936,0.4450246,-0.16171129,0.45962024,-0.35527554,0.25343874,0.162278,-0.18936878,-0.15430023,-0.48798856,0.023983547,0.21508594,-0.61932653,0.18869722,-0.15776496,0.339819,0.10004097
"(np.int64(36), 'A10AD01')",-1.6955956,-0.39385408,0.74103177,0.34870857,-0.6552922,-0.4770414,0.63597614,-0.30563205,-0.150028,-0.5876544,0.85915,0.011534095,-0.12112838,-0.7015145,1.0915128,-0.45162612,-0.3837373,1.0572789,0.835748,0.62885875,-1.2196404,-0.31336764,-1.6355395,0.30132562,0.88571507,-0.28038892,0.14696892,-0.46712393,-0.8912175,0.24206027,0.34918737,-0.6877035,-0.62673914,0.19578743,-0.66468406,-0.46265233,-0.7419975,-0.57952523,0.042208243,1.3008547,-0.38116246,0.073042125,-0.17441323,0.8310113,-0.95308936,-1.1612569,-1.1183708,0.55522233,0.33420187,-0.09228307,0.89548516,-0.7629065,-0.38516787,-0.8744445,0.37061363,0.3043599,-0.2924905,-1.4365854,0.49806184,1.0485463,1.0956867,-1.3855307,-0.5322679,0.069348425
"(np.int64(36), 'A10AD02')",-1.3749021,-0.16945282,0.22275728,0.31670305,-0.31443736,-0.5888806,0.51406103,-0.22968328,-0.12666443,-0.77612936,0.80607504,-0.27949315,-0.29196894,-1.0678796,0.9895294,-0.28302354,-0.33241773,0.8489906,0.6885907,0.6241436,-0.8423471,-0.2210966,-1.2776175,-0.123531826,0.9981405,-0.10758789,-0.15847844,-0.3642276,-0.9144993,0.57302344,0.5750175,-0.3120312,-0.50761276,0.36736387,-0.6595989,-0.6506493,-0.42475978,-0.43149456,-0.19785309,1.2201821,-0.37133476,-0.107241444,-0.072512396,0.62088835,-0.7135195,-0.94930434,-0.87313277,0.548201,0.6213745,-0.04398458,0.94303226,-0.793278,-0.41159382,-0.7047056,-0.042265475,0.1551797,-0.3670796,-1.2456436,0.06290512,0.5983533,1.1160614,-1.4380786,-0.42712364,-0.053113043
"(np.int64(36), 'A10AD03')",-1.196167,0.17101213,0.27336282,0.55694866,-0.23326224,-0.35301575,0.54003,-0.012965612,0.14276144,-0.64224595,0.6781895,-0.11074421,0.1884946,-0.8279484,1.0949548,-0.33150196,0.1561876,0.65480524,1.0368366,0.5367863,-0.7129437,-0.2771309,-1.4704443,0.19263129,0.7292202,0.048868462,-0.5484556,-0.33576813,-0.6557264,0.74268645,0.25857207,-0.37860554,-0.17302856,0.24429804,-0.3025505,-1.140628,-0.7109758,-0.5039256,-0.12498545,0.94378793,-0.4535487,0.08815075,0.17308202,0.77849287,-0.9098331,-0.5509362,-0.57822853,0.55462396,0.5731488,0.12601238,0.6066718,-0.43861902,-0.09040879,-0.64496315,0.23698565,-0.22396816,-0.41024703,-1.1086885,0.21293345,0.5304483,1.163731,-1.5490601,-0.5040611,-0.09281331
"(np.int64(36), 'A10AE01')",-1.6213462,-0.4090439,-0.4217977,-0.39568606,-1.9757457,0.097419,-0.18832347,-0.40953135,-0.8535116,-0.18385494,0.7894596,-0.39122692,-0.56120735,-1.0045075,1.6897874,-0.67567205,-0.4949525,1.9830884,1.0162604,0.96108633,-0.64348316,-0.8327891,-1.3443502,-0.31724507,1.1771797,-0.6226516,0.18051367,-0.7538716,-1.2327683,0.30841428,-0.024098799,-0.75949264,-0.35597438,0.42414176,-0.9932258,-0.42644373,-1.0114146,-0.5054227,0.5945318,1.6266394,-0.53017455,-1.2051954,-1.2270508,0.14029078,0.06922558,-1.9815223,-1.5436954,0.67347735,1.0765593,0.007600449,0.53168625,-0.9714625,-0.4397356,-0.689055,-0.40613505,-0.44237795,-1.1430207,-1.611725,1.1212213,1.2589401,1.638453,-1.6608472,-0.6588403,0.007500112
"(np.int64(36), 'A10AE02')",-1.2356412,-0.1483064,-0.6803838,-0.5186265,-1.3165721,-0.36910808,-0.109769605,-0.15087536,-0.3309311,0.21680975,0.58797646,-0.43973678,-0.5062415,-1.0748378,1.5368067,-0.6181345,-0.49275118,1.7649834,1.1595687,0.52522147,0.23796603,-0.8763504,-0.82757795,-0.3837583,0.8398081,-0.42897195,0.15941985,-0.92011935,-1.1385131,0.42428154,0.07850008,-0.75061345,-0.29896456,0.29393342,-0.99931335,-0.37052742,-1.0836129,0.18079461,0.68901,1.300515,-0.58695596,-1.3821453,-0.74002826,0.5014517,0.6684826,-1.2496539,-1.3395624,0.7133627,1.2810637,0.10970331,0.49036053,-0.31462407,-0.12352908,-0.46858674,-0.16243452,-0.7664033,-1.199687,-1.4325441,0.5552258,0.71423143,1.1943345,-1.3113487,-0.9722563,-0.052547276
"(np.int64(36), 'A10AE03')",-1.2903831,-0.44115156,-0.50415,-0.6647901,-1.6298,-0.39969572,-0.23301089,-0.459815,-0.7287663,0.2012592,0.70395464,-0.23580812,-0.35940966,-0.76891327,1.4722997,-0.4469627,-0.6041206,1.4934536,0.89949644,0.4329646,0.23112628,-0.8749589,-0.83869886,-0.22989796,0.50147396,-0.7452599,0.060503997,-0.89455104,-0.98903155,0.55374736,-0.14741294,-1.0862843,-0.3264568,-0.0026220903,-1.1548659,-0.33667123,-0.9294626,-0.0780302,0.7704126,1.0841138,-0.55164015,-1.2045234,-0.67203426,0.16066638,0.64650023,-1.3008137,-1.0738302,0.5249149,1.0508221,-0.013141643,0.5715225,-0.6112335,-0.12657376,-0.66698194,-0.2882568,-0.8983952,-1.0794975,-1.3917363,0.9273301,0.7275901,1.10757,-1.337924,-0.6860439,-0.09773913
"(np.int64(36), 'A10AF01')",-0.28462976,0.51120716,-0.0032698214,-0.009447314,0.2392819,0.59187764,0.39312437,1.2091935,0.5126153,-0.60464835,0.63981473,-0.8546004,0.5424793,-0.06712232,0.62349856,-0.1680382,-0.41385865,0.37170273,-0.20840085,0.017866801,-1.3232579,0.21704733,-0.577461,-0.053122934,0.42445868,0.38128906,0.011946417,0.40412596,-0.6828644,0.4249586,0.4258932,-0.23594558,0.6217377,0.0480138,-0.5329989,-1.3341261,-0.009560498,-0.3142689,-0.32003367,0.6102197,-0.30112278,-0.024708893,0.05766646,0.65544724,-0.57752544,-0.5130761,-0.8239797,0.32091224,0.1830501,0.29635844,0.33963925,0.0023059398,0.1969298,0.05855933,-0.06776288,0.07509397,0.38822398,-0.65893066,-0.32723564,0.849422,0.42377082,-0.96355975,-0.5240367,0.13609327
"(np.int64(37), 'J01XX09')",0.04129844,0.38097265,-0.17870124,-0.2554733,0.4790225,0.012708485,0.50982153,0.36282748,-0.44765353,0.21440724,-0.07082528,0.042124376,0.047415327,0.03514193,-0.287198,-0.20883575,0.25599205,-0.29604602,0.6022414,-0.45275444,0.3947015,-0.0027775988,-0.34935248,-0.3001812,-0.69056976,0.49057502,-0.56805027,-0.6102043,0.2708243,0.83667284,-0.14141937,0.3745358,-0.22283547,0.045818113,-0.3421734,0.05367613,0.30856958,0.49491522,-0.05519116,-0.44091216,-0.009251773,-0.12779574,0.5922147,-0.038863853,0.2652133,0.17867023,0.2662107,-0.16922806,0.10803477,-0.05560905,0.17088568,0.2199933,0.05169657,0.030570626,0.077881455,0.2773163,0.25965172,0.21111618,-0.16982953,-0.022071743,0.092953704,0.06627646,0.6369157,0.3541087
"(np.int64(38), 'L02AE02')",0.86224467,0.15506276,0.48342663,-0.64234567,-0.58034635,0.09361899,-0.08695975,0.5782965,-0.4497728,-0.4092552,1.096205,-0.2893774,-0.01879392,0.9450345,0.3775031,0.39116237,-0.049052462,0.36039704,-0.2045161,0.22267768,-0.45484412,0.61220133,-1.0188111,-0.45501238,0.54603446,-0.57307416,-0.38929546,-0.18747494,-0.6038932,0.5088737,0.68839484,-0.03214042,-0.39778644,0.3313302,0.0049233586,-0.8582789,-0.06795181,-0.07622306,-0.7880716,-0.28541204,-0.301763,0.17634621,0.06339946,0.09026183,-0.4378155,-0.09967002,0.07196642,0.0780907,-0.09376311,0.65621716,0.0687516,-0.4171102,-0.024477243,0.009572893,-0.3685167,0.15118304,-0.88188916,0.037003316,0.2247498,-0.13089114,-0.10170667,-0.012184739,0.1664764,0.16490096
"(np.int64(39), 'R05CB01')",-0.27453104,0.9908367,0.5363242,0.6891587,1.0156987,0.21259594,0.94519573,1.1632872,0.93865526,-1.1436943,0.14850286,-0.47332817,0.45732653,0.08854078,0.5442516,0.70474154,-0.05840285,-0.7066472,-0.06627488,-0.18146959,-1.3450881,-0.13160545,-0.2706266,0.8384141,0.35329813,-0.2415589,-0.14720434,0.16433218,-0.99530643,0.76097465,0.6975931,-0.102665335,-0.5815183,-0.3658117,0.30234963,-1.6529984,-0.1535866,-0.74530125,-0.5882028,0.5386998,-0.367005,0.43963003,0.0925521,0.7623995,-1.595169,-0.78963155,-0.9522748,0.5874027,-0.2954005,0.62129545,-0.21040533,0.015372958,-0.2858919,-0.38014036,0.9173761,0.9969475,0.1346744,-1.0900742,0.20134908,0.9807761,1.5277783,-1.1489857,0.056704737,0.7486523
"(np.int64(39), 'S01XA08')",-0.1973358,0.304021,0.5361271,0.034719236,-0.8101833,0.43071622,-0.26551276,1.2710828,1.235634,-0.89917016,0.1905264,0.55950695,0.82789046,2.281118,-1.0159007,0.15588507,0.6735467,1.127699,1.7170628,0.56782603,-0.3770538,0.8537511,-1.5828087,-0.237508,0.12540941,-0.26025563,0.5665184,-0.47878298,0.5605215,0.29247296,0.24752754,-0.23923975,0.44950494,-0.25707898,0.51746505,-1.6961114,0.11971572,-1.5346504,0.07753049,0.7563727,-1.3095341,0.02606611,1.1149597,0.51015675,-1.0720053,-0.09631324,1.0795145,-1.3681576,-0.71686274,0.71913195,-0.17426132,-0.28456593,-0.2297343,0.9851068,0.682191,0.59233105,-0.48931426,-0.44771776,-1.1620543,-0.19074541,-0.45845348,0.1275306,-0.05416563,-0.61584014
